372928009	Organism	\N	Neospora (organism)	Neospora	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37297001	Organism	\N	Salmonella Hermannswerder (organism)	Salmonella Hermannswerder	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3731000146101	Organism	\N	Candida shehatae (organism)	Candida shehatae	\N	\N	\N	\N	\N	\N	12/8/2023	\N	User Requested Addition V2.79	\N
3731000181104	Organism	\N	Acinetobacter celticus (organism)	Acinetobacter celticus	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
37339002	Organism	\N	Salmonella II 1,53:d:z39 (organism)	Salmonella II 1,53:d:z39	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37345005	Organism	\N	Bovine papillomavirus type 4 (organism)	Bovine papillomavirus type 4	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
373619001	Organism	\N	Order Mononegavirales (organism)	Order Mononegavirales	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37362000	Organism	\N	Cowpox virus (organism)	Cowpox virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
373675041000087101	Organism	\N	CDC Enteric group 60 (organism)	CDC Enteric group 60	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.37 (SNOMED)	\N
374006981000087101	Organism	\N	Rhodococcus species unspecified (finding)	Rhodococcus species	\N	\N	\N	\N	\N	\N	2011-12-12	2025-08-28	Deprecated in V2.96 - Use equivalent SNOMED CT 34534002	\N
3741000181106	Organism	\N	Acinetobacter chinensis (organism)	Acinetobacter chinensis	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
37420008	Organism	\N	Salmonella Westminster (organism)	Salmonella Westminster	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37421007	Organism	\N	Genus Tissierella (organism)	Genus Tissierella	Tissierella; Tissierella species	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Change V3.00 - Alignment with SNOMED; update REQUIRED	\N
374247551000087103	Organism	\N	Ochroconis species unspecified (finding)	Ochroconis species	\N	\N	\N	\N	\N	\N	\N	2025-01-16	Deprecated in V2.89 - Use equivalent SNOMED 116450000	\N
37443004	Organism	\N	Human adenovirus 13 (organism)	Human adenovirus 13	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37456006	Organism	\N	Genus Desulfomonas (organism)	Genus Desulfomonas	Desulfomonas; Desulfomonas species	\N	\N	\N	\N	\N	2025-11-26	\N	OLIS Requested Change V2.99 - Alignment with SNOMED	\N
37487008	Organism	\N	Pseudomonas fluorescens, biotype I (organism)	Pseudomonas fluorescens, biotype I	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3751000181109	Organism	\N	Acinetobacter colistiniresistens (organism)	Acinetobacter colistiniresistens	\N	\N	\N	\N	\N	\N	2025-07-24	\N	User Requested Addition V2.95	\N
37511002	Organism	\N	Gemella haemolysans (organism)	Gemella haemolysans	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37524002	Organism	\N	Demodema boranensis entomopoxvirus (organism)	Demodema boranensis entomopoxvirus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37530002	Organism	\N	Haemogregarina bigemina (organism)	Haemogregarina bigemina	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37544008	Organism	\N	Bovine adenovirus 9 (organism)	Bovine adenovirus 9	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37549003	Organism	\N	Salmonella Neftenbach (organism)	Salmonella Neftenbach	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37552006	Organism	\N	Gabek Forest virus (organism)	Gabek Forest virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37563009	Organism	\N	Prototheca (organism)	Genus Prototheca	Prototheca species	\N	\N	\N	\N	\N	2021-05-07	\N	OLIS Requested Addition V2.48	\N
375636981000087106	Organism	\N	Ochrobactrum species unspecified (finding)	Ochrobactrum species	\N	\N	\N	\N	\N	\N	2011-12-12	\N	Deprecated in V2.98 - Use equivalent SNOMED CT 116423005	\N
37568000	Organism	\N	Frog virus L2 (organism)	Frog virus L2	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37570009	Organism	\N	Treponema phagedenis, biotype kazan (organism)	Treponema phagedenis, biotype kazan	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37599004	Organism	\N	Filobasidiella neoformans (organism)	Filobasidiella neoformans	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
376100018110	Organism	\N	Acinetobacter cumulans (organism)	Acinetobacter cumulans	\N	\N	\N	\N	\N	\N	2025-03-13	\N	Deprecated in V3.00 - Use equivalent SNOMED CT 3761000181107	\N
3761000181107	Organism	\N	Acinetobacter cumulans (organism)	Acinetobacter cumulans	\N	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Addition V3.00	\N
37621001	Organism	\N	Nocardia nova (organism)	Nocardia nova	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37626006	Organism	\N	Mycoplasma bovirhinis (organism)	Mycoplasma bovirhinis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3764006	Organism	\N	Trichomonas (organism)	Trichomonas	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37641000087104	Organism	\N	Collinsella bouchesdurhonensis (organism)	Collinsella bouchesdurhonensis	\N	\N	\N	\N	\N	\N	10/14/2022	\N	User Requested Addition V2.66	\N
37644003	Organism	\N	Wenyonella gagari (organism)	Wenyonella gagari	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37669003	Organism	\N	Salmonella Langford (organism)	Salmonella Langford	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
376753311000087101	Finding	\N	Chilomastix mesnili trophozoites (finding)	Chilomastix mesnili trophozoites	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
376852521000087106	Finding	\N	Entamoeba coli cysts and trophpzoites(finding)	Entamoeba coli cysts and trophpzoite	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
37711000087108	Organism	\N	Amedibacterium intestinale (organism)	Amedibacterium intestinale	\N	\N	\N	\N	\N	\N	12/15/2022	\N	User Requested Addition V2.67	\N
377531000087109	Organism	\N	Enterococcus bulliens (organism)	Enterococcus bulliens	\N	\N	\N	\N	\N	\N	2025-10-30	\N	User Requested Addition V2.98	\N
377541051000087104	Organism	\N	Erwinia species unspecified (finding)	Erwinia species	\N	\N	\N	\N	\N	\N	2011-12-12	\N	Deprecated in V2.98 - Use equivalent SNOMED CT 38865008	\N
37790003	Organism	\N	Pseudomonas gelidicola (organism)	Pseudomonas gelidicola	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37809002	Organism	\N	Ligilactobacillus salivarius (organism)	Ligilactobacillus salivarius	Lactobacillus salivarius	\N	\N	\N	\N	\N	2025-08-28	\N	OLIS Requested Change V2.96 - Alignment with SNOMED	\N
3781000181100	Organism	\N	Acinetobacter equi (organism)	Acinetobacter equi	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
37831000087106	Finding	\N	Aeromonas salmonicida subspecies achromogenes or Aeromonas salmonicida subspecies masoucida (finding)	Aeromonas salmonicida subspecies achromogenes or Aeromonas salmonicida subspecies masoucida	Aeromonas salmonicida ssp masoucida / achromogenes	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
37841000087100	Organism	\N	Fusarium tricinctum species complex (organism)	Fusarium tricinctum species complex	\N	\N	\N	\N	\N	\N	7/11/2024	\N	User Requested Addition V2.84	\N
37870004	Organism	\N	Human echovirus 11 (organism)	Human echovirus 11	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
378765091000087106	Organism	\N	Dialister species unspecified (finding)	Dialister species	\N	\N	\N	\N	\N	\N	2011-12-12	\N	Deprecated in V2.98 - Use equivalent SNOMED CT 114169004	\N
37900004	Organism	\N	Trichinella (organism)	Genus Trichinella	Trichinella species	\N	\N	\N	\N	\N	2021-05-07	\N	OLIS Requested Addition V2.48	\N
379004	Organism	\N	Human rhinovirus 13 (organism)	Human rhinovirus 13	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3791000181103	Organism	\N	Acinetobacter gandensis (organism)	Acinetobacter gandensis	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
37916002	Organism	\N	Streptococcus, group E (organism)	Streptococcus, group E	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37921000087102	Organism	\N	Fusobacterium gastrosuis (organism)	Fusobacterium gastrosuis	\N	\N	\N	\N	\N	\N	12/15/2022	\N	User Requested Addition V2.67	\N
379309641000087108	Finding	\N	Schistosoma species ova (finding)	Schistosoma species ova	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
379411000087106	Organism	\N	Alistipes ihumii (organism)	Alistipes ihumii	\N	\N	\N	\N	\N	\N	2025-11-26	\N	User Requested Addition V2.99	\N
37944001	Organism	\N	Salmonella Adjame (organism)	Salmonella Adjame	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37946004	Organism	\N	Haematoxenus (organism)	Haematoxenus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
379471000087104	Organism	\N	Neorhizobium turbinariae (organism)	Neorhizobium turbinariae	\N	\N	\N	\N	\N	\N	2025-11-26	\N	User Requested Addition V2.99	\N
37965007	Organism	\N	Clostridium pasteurianum (organism)	Clostridium pasteurianum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
37971001	Organism	\N	Salmonella Bullbay (organism)	Salmonella Bullbay	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
379910821000087103	Organism	\N	Streptococcus bovis variant group D (organism)	Streptococcus bovis variant group D	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
379932421000087106	Finding	\N	Candida albicans and/or dubliniensis (finding)	Candida albicans and/or dubliniensis	\N	\N	\N	\N	\N	\N	2012-03-22	2025-10-09	Deprecated in V2.97 - Use equivalent SNOMED CT 703061006	\N
380016741000087109	Organism	\N	Centers for Disease Control and Prevention (CDC) Alcaligenes-like group 1 (organism)	CDC Alcaligenes-like group 1	\N	\N	\N	\N	\N	\N	2007-01-31	2026-02-23	Deprecated in V3.01 - Use equivalent SNOMED CT 719236000	\N
38004008	Organism	\N	Enterococcus mundtii (organism)	Enterococcus mundtii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3801008	Organism	\N	Salmonella Ursenbach (organism)	Salmonella Ursenbach	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38025008	Organism	\N	Brucella canis (organism)	Brucella canis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38027000	Organism	\N	Rhabdovirus of entamoeba (organism)	Rhabdovirus of entamoeba	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38031006	Organism	\N	Mycoplasma iners (organism)	Mycoplasma iners	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
380701000087103	Organism	\N	Superficieibacter electus (organism)	Superficieibacter electus	\N	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Addition V3.00	\N
380711000087101	Finding	\N	Clinically Insignificant Bacterial Microbiota (finding)	Clinically Insignificant Bacterial Microbiota	\N	\N	\N	\N	\N	\N	2026-01-15	\N	User Requested Addition V3.00	\N
380733701000087108	Organism	\N	Brugia species unspecified (finding)	Brugia species	\N	\N	\N	\N	\N	\N	2021-10-29	\N	Deprecated in V2.53 - Use equivalent SNOMED 58998006	\N
38091008	Organism	\N	Mycoplasma mycoides ss. capri (organism)	Mycoplasma mycoides ss. capri	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3811000181102	Organism	\N	Acinetobacter larvae (organism)	Acinetobacter larvae	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
38113008	Organism	\N	Apoi virus (organism)	Apoi virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38130005	Organism	\N	Salmonella Adamstown (organism)	Salmonella Adamstown	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38137008	Organism	\N	Amanita bisporigera (organism)	Amanita bisporigera	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38145003	Organism	\N	Peptostreptococcus prevotii (organism)	Peptostreptococcus prevotii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
381523551000087107	Organism	\N	Massilia species unspecified (finding)	Massilia species	\N	\N	\N	\N	\N	\N	2011-12-12	\N	Deprecated in V2.98 - Use equivalent SNOMED CT 409856009	\N
38159005	Organism	\N	Sathuperi virus (organism)	Sathuperi virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38171004	Organism	\N	Salmonella II 13,23:-:1,6 (organism)	Salmonella II 13,23:-:1,6	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38193009	Organism	\N	Ancylostoma brasiliense (organism)	Ancylostoma brasiliense (hookworm)	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.37 (SNOMED)	\N
38197005	Organism	\N	Frog virus 6 (organism)	Frog virus 6	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38203008	Organism	\N	Human coxsackievirus A10 (organism)	Human coxsackievirus A10	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3821000146109	Organism	\N	Chryseobacterium oranimense (organism)	Chryseobacterium oranimense	\N	\N	\N	\N	\N	\N	7/21/2017	\N	User Requested Addition V1.96	\N
38211003	Organism	\N	Salmonella II 1,9,12,(46),27:l,z13,z28:z39 (organism)	Salmonella II 1,9,12,(46),27:l,z13,z28:z39	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38219001	Organism	\N	Human coxsackievirus A5 (organism)	Human coxsackievirus A5	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38220007	Organism	\N	Human rhinovirus 72 (organism)	Human rhinovirus 72	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38221006	Organism	\N	Pseudomonas cissicola (organism)	Pseudomonas cissicola	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38222004	Organism	\N	Spondweni virus (organism)	Spondweni virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38224003	Organism	\N	Exophiala jeanselmei (organism)	Exophiala jeanselmei	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3824001	Organism	\N	Dracunculus medinensis (organism)	Dracunculus medinensis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38241001	Organism	\N	Eimeria peruviana (organism)	Eimeria peruviana	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
382429621000087109	Finding	\N	Fasciolopsis buski and/or Fasciola hepatica (finding)	Fasciolopsis buski and/or Fasciola hepatica	\N	\N	\N	\N	\N	\N	2012-07-31	2025-08-28	Deprecated in V2.96 - Use equivalent SNOMED CT 703235001	\N
38244009	Organism	\N	Simian virus 40 (organism)	Simian virus 40	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38270005	Organism	\N	Chaetomium globosum (organism)	Chaetomium globosum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38283006	Organism	\N	Eimeria mayurai (organism)	Eimeria mayurai	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38300008	Organism	\N	Leucocytozoon caulleryi (organism)	Leucocytozoon caulleryi	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3831000181108	Organism	\N	Acinetobacter populi (organism)	Acinetobacter populi	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
38316005	Organism	\N	Glugea (organism)	Glugea	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38322001	Organism	\N	Legionella parisiensis (organism)	Legionella parisiensis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38324000	Organism	\N	Entamoeba (organism)	Entamoeba	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38329005	Organism	\N	Paramoeba (organism)	Paramoeba	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38350001	Organism	\N	Genus Mastadenovirus (organism)	Genus Mastadenovirus	Mastadenovirus; Mastadenovirus species; Mammalian adenovirus; Mammalian adenovirus group; Mammalian adenovirus group, other; Mastadenovirus virus	\N	\N	\N	\N	\N	2025-11-26	\N	OLIS Requested Change V2.99 - Alignment with SNOMED	\N
3835006	Organism	\N	Salmonella Colobane (organism)	Salmonella Colobane	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38358008	Organism	\N	Salmonella Alfort (organism)	Salmonella Alfort	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38359000	Organism	\N	Agaricus placomyces (organism)	Agaricus placomyces	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3837003	Organism	\N	Salmonella Sendai (organism)	Salmonella Sendai	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38377005	Organism	\N	Be Ar 54342 virus (organism)	Be Ar 54342 virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38380006	Organism	\N	Eimeria grenieri (organism)	Eimeria grenieri	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38382003	Organism	\N	Eimeria ellipsoidalis (organism)	Eimeria ellipsoidalis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38383008	Organism	\N	Microsporum fulvum (organism)	Microsporum fulvum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38391004	Organism	\N	Babesia ovata (organism)	Babesia ovata	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
383928511000087101	Finding	\N	Candida krusei and/or Candida inconspicua (finding)	Candida krusei and/or Candida inconspicua	\N	\N	\N	\N	\N	\N	2012-03-31	2025-10-09	Deprecated in V2.97 - Use equivalent SNOMED CT 703722006	\N
38395008	Organism	\N	Genus Methylobacterium (organism)	Genus Methylobacterium	Methylobacterium; Methylobacterium species	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Change V3.00 - Alignment with SNOMED; update REQUIRED	\N
3840003	Organism	\N	Arthrobacter globiformis (organism)	Arthrobacter globiformis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3841000181101	Organism	\N	Acinetobacter pragensis (organism)	Acinetobacter pragensis	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
38414009	Organism	\N	Glugea stephani (organism)	Glugea stephani	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38419004	Organism	\N	Human Paraechovirus 1 (organism)	Human Paraechovirus 1	Human echovirus 22	\N	\N	\N	\N	\N	\N	\N	Add synonym	\N
38458009	Organism	\N	Wallal virus subgroup (organism)	Wallal virus subgroup	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3846009	Organism	\N	Salmonella Gamaba (organism)	Salmonella Gamaba	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38461000087102	Finding	\N	Aeromonas sobria or Aeromonas veronii (finding)	Aeromonas sobria or Aeromonas veronii	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
38469007	Organism	\N	Babesia equi (organism)	Babesia equi	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
384761061000087103	Finding	\N	Entamoeba species cysts and trophozoites (finding)	Entamoeba species cysts and trophozoites	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.40 (SNOMED)	\N
38478001	Organism	\N	Equine adeno-associated virus (organism)	Equine adeno-associated virus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38483009	Organism	\N	Treponema denticola, biotype comondonii (organism)	Treponema denticola, biotype comondonii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38492007	Organism	\N	Cup fungus (organism)	Cup fungus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
3851000181103	Organism	\N	Acinetobacter pseudolwoffii (organism)	Acinetobacter pseudolwoffii	\N	\N	\N	\N	\N	\N	2025-03-13	\N	User Requested Addition V2.91	\N
38514007	Organism	\N	Salmonella II 50:z10:z6 (organism)	Salmonella II 50:z10:z6	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
38518005	Organism	\N	Lactococcus lactis subspecies lactis (organism)	Lactococcus lactis subsp. lactis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385444007	Organism	\N	Pasteurella skyensis (organism)	Pasteurella skyensis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385445008	Organism	\N	Mycoplasma haemophilus (organism)	Mycoplasma haemophilus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385446009	Organism	\N	Mycoplasma haemomuris (organism)	Mycoplasma haemomuris	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385447000	Organism	\N	Mycoplasma haemosuis (organism)	Mycoplasma haemosuis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385451003	Organism	\N	Thermodesulfobacterium hydrogeniphilum (organism)	Thermodesulfobacterium hydrogeniphilum	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385452005	Organism	\N	Methylobacterium suomiense (organism)	Methylobacterium suomiense	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385454006	Organism	\N	Thermaerobacter subterraneus (organism)	Thermaerobacter subterraneus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385455007	Organism	\N	Weissella soli (organism)	Weissella soli	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385456008	Organism	\N	Genus Georgenia (organism)	Genus Georgenia	Georgenia	\N	\N	\N	\N	\N	2025-11-26	\N	OLIS Requested Change V2.99 - Alignment with SNOMED	\N
385457004	Organism	\N	Georgenia muralis (organism)	Georgenia muralis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385458009	Organism	\N	Amycolatopsis eurytherma (organism)	Amycolatopsis eurytherma	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385459001	Organism	\N	Genus Caldimonas (organism)	Genus Caldimonas	Caldimonas	\N	\N	\N	\N	\N	2025-11-26	\N	OLIS Requested Change V2.99 - Alignment with SNOMED	\N
385460006	Organism	\N	Caldimonas manganoxidans (organism)	Caldimonas manganoxidans	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385461005	Organism	\N	Family Oceanospirillales (organism)	Family Oleiphilaceae	Oleiphilaceae	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Change V3.00 - Alignment with SNOMED; update REQUIRED	\N
385462003	Organism	\N	Genus Oleiphilus (organism)	Genus Oleiphilus	Oleiphilus	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Change V3.00 - Alignment with SNOMED; update REQUIRED	\N
385463008	Organism	\N	Oleiphilus messinensis (organism)	Oleiphilus messinensis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385464002	Organism	\N	Lactobacillus durianis (organism)	Lactobacillus durianis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385475003	Organism	\N	Aeromonas dhakensis (organism)	Aeromonas dhakensis	Aeromonas aquariorum, Aeromonas hydrophila subsp dhakensis	\N	\N	\N	\N	\N	2025-01-16	\N	OLIS Requested Change V2.89 - Alignment with SNOMED	\N
385476002	Organism	\N	Mitsuokella jalaludinii (organism)	Mitsuokella jalaludinii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385477006	Organism	\N	Rhodococcus wratislaviensis (organism)	Rhodococcus wratislaviensis	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385489008	Organism	\N	Genus Methanobrevibacter (organism)	Genus Methanobrevibacter	Methanobrevibacter	\N	\N	\N	\N	\N	2026-01-15	\N	OLIS Requested Change V3.00 - Alignment with SNOMED; update REQUIRED	\N
385490004	Organism	\N	Methanobrevibacter gottschalkii (organism)	Methanobrevibacter gottschalkii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385491000	Organism	\N	Methanobrevibacter thaueri (organism)	Methanobrevibacter thaueri	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385492007	Organism	\N	Methanobrevibacter woesei (organism)	Methanobrevibacter woesei	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385493002	Organism	\N	Methanobrevibacter wolinii (organism)	Methanobrevibacter wolinii	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385495009	Organism	\N	Brevibacillus invocatus (organism)	Brevibacillus invocatus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385496005	Organism	\N	Genus Anaeroglobus (organism)	Genus Anaeroglobus	Anaeroglobus	\N	\N	\N	\N	\N	2025-11-26	\N	OLIS Requested Change V2.99 - Alignment with SNOMED	\N
385497001	Organism	\N	Anaeroglobus geminatus (organism)	Anaeroglobus geminatus	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
385498006	Organism	\N	Clostridium lactatifermentans (organism)	Clostridium lactatifermentans	\N	\N	\N	\N	\N	\N	\N	\N	Added in v.1.35 (SNOMED)	\N
